Table,Column_Name,Column_Description
p21_price_engine_run_price_page,commission_cost_calculation_method_cd,"The commission cost calculation method (Multiplier, Difference, Markup, etc.)"
p21_price_engine_run_price_page,commission_cost_calculation_value,The value that is applied to the commission cost source to calculate the commission cost.
p21_price_engine_run_price_page,commission_cost_method_cd,"commission cost method (Source, Price, None)"
p21_price_engine_run_price_page,commission_cost_source_amount,The amount of the commission cost source.
p21_price_engine_run_price_page,commission_cost_source_cd,The source that the commission cost will be calculated from
p21_price_engine_run_price_page,commission_cost_value,The manual commission cost that was entered on the price page.
p21_price_engine_run_price_page,core_value,Is this price page used for core or noncore items.
p21_price_engine_run_price_page,distributor_net_flag,Flag to indicate that this record's pricing library is the library that calculates the distributor net amount.
p21_price_engine_run_price_page,effective_date,The date the price page became effective.
p21_price_engine_run_price_page,freight_factor_source_amount,The value of the freight factor source.
p21_price_engine_run_price_page,freight_factor_source_cd,The source of the freight factor.
p21_price_engine_run_price_page,library_sequence_number,The sequence number of the library on the customer record.
p21_price_engine_run_price_page,library_type_cd,"The type of the library (First of, Highet Of, etc.)"
p21_price_engine_run_price_page,multiplier_customer_flag,Is this data from a multiplier customer.
p21_price_engine_run_price_page,multiplier_price_library_flag,Is this data from a multiplier price library.
p21_price_engine_run_price_page,next_price,The unit price that would be used if the next break is used.
p21_price_engine_run_price_page,next_price_calculation_value,The value that would be applied to the price source if the next break is used.
p21_price_engine_run_price_page,no_charge_flag,Can this price page be used if it has a 0 price?
p21_price_engine_run_price_page,original_price_source_amount,The source amount before core processing was applied.
p21_price_engine_run_price_page,other_cost,The calculated other cost.
p21_price_engine_run_price_page,other_cost_break_value,The manual other cost that was entered on the price page for the break that was used.
p21_price_engine_run_price_page,other_cost_calculation_method_cd,"The other cost calculation method (Multiplier, Difference, Markup, etc.)."
p21_price_engine_run_price_page,other_cost_calculation_value,The value that is applied to the other cost source to calculate the other cost.
p21_price_engine_run_price_page,other_cost_method_cd,"Other cost method (Source, Price, None)."
p21_price_engine_run_price_page,other_cost_source_amount,The amount of the other cost source.
p21_price_engine_run_price_page,other_cost_source_cd,The source that the other cost will be calculated from.
p21_price_engine_run_price_page,other_cost_value,The manual other cost that was entered on the price page.
p21_price_engine_run_price_page,p21_price_engine_run_item_uid,The item this price page is for.
p21_price_engine_run_price_page,p21_price_engine_run_job_price_line_uid,The contract line that this price page is for.
p21_price_engine_run_price_page,p21_price_engine_run_library_uid,The library this price page is from
p21_price_engine_run_price_page,p21_price_engine_run_price_page_uid,Unique identifier for this record.
p21_price_engine_run_price_page,price,The unit price that was calculated.
p21_price_engine_run_price_page,price_book_sequence_number,The sequence number of the price book in the library.
p21_price_engine_run_price_page,price_book_uid,The price book that this price page is from.
p21_price_engine_run_price_page,price_calculation_method_cd,"The price calculation method (Multiplier, Difference, Markup, etc.)."
p21_price_engine_run_price_page,price_calculation_value,The value that is applied to the price source to calculate the unit price.
p21_price_engine_run_price_page,price_library_uid,Unique identifier of the price library
p21_price_engine_run_price_page,price_method_cd,"Pricing method (Source, Price, None)."
p21_price_engine_run_price_page,price_page_type_cd,"The type of the price page (Item, Supplier, Supplier Discount Group, etc.)."
p21_price_engine_run_price_page,price_page_type_sequence_number,The sequence number of the price pages type.
p21_price_engine_run_price_page,price_page_uid,Unique identifier of the price page.
p21_price_engine_run_price_page,price_source_amount,The amount of the price source.
p21_price_engine_run_price_page,price_source_cd,The source that the price is coming from when the price method is source.
p21_price_engine_run_price_page,price_value,The manual price that was entered on the price page.
p21_price_engine_run_price_page,run_number,The price engine run number that this record is tied to.
p21_price_engine_run_price_page,totaling_basis_amount,The calculated amont that was used to determine which break to use.
p21_price_engine_run_price_page,totaling_basis_cd,"Indicates the Totaling Basis (Sales Unit, Piece, etc.)."
p21_price_engine_run_price_page,totaling_method_cd,"	Indicates the Totaling Method (Item, Supplier, Order, etc.)."
p21_price_engine_run_price_page,unit_size,The unit size of the calculation value of the break.
p21_price_engine_run_price_page,uom,The uom of the calculation of the break.
p21_price_engine_run_price_page_break,break_number,Break number for a particular price_page record.
p21_price_engine_run_price_page_break,break_value,Break quantity for this break.
p21_price_engine_run_price_page_break,calculation_value,Calculation value for this break.
p21_price_engine_run_price_page_break,commission_cost,Commission cost value for this break.
p21_price_engine_run_price_page_break,next_calculation_value,The calculation value of the next break record.
p21_price_engine_run_price_page_break,other_cost,Other cost value for this break.
p21_price_engine_run_price_page_break,p21_price_engine_run_price_page_uid,The price page that this break belongs too
p21_price_engine_run_price_page_break,price_source,Price source for this break.
p21_price_engine_run_price_page_break,uom,UOM for this break.
p21_price_engine_run_results,assembly_sequence_no,The sequence number of the component from the assembly.
p21_price_engine_run_results,base_price,The amount of the source of the price before the calculation value was applied.
p21_price_engine_run_results,calculation_method_cd,"Calculation method (multiplier, difference, etc.) used to calculate the price."
p21_price_engine_run_results,calculation_value,The calculation value that was applied to the base price to calculate the price.
p21_price_engine_run_results,combinable,"Based on the price pages totaling method, should this item be combined with other items to calculated the break."
p21_price_engine_run_results,commission_cost,The commission cost that was calculated.
p21_price_engine_run_results,cost_book_sequence_number,Sequence number of the cost pages price book.
p21_price_engine_run_results,cost_carrier_contract_line_uid,Carrier Integration: Contract line used to cost this item
p21_price_engine_run_results,cost_carrier_contract_z_line_uid,Carrier Integration:  Z contract line used to cost this item.
p21_price_engine_run_results,cost_job_price_line_uid,The contract line the other cost was calcualted from.
p21_price_engine_run_results,cost_library_sequence_number,Sequence number of the cost pages price library.
